X;Y
0,012008468;0,083380469
1,471833231;-0,150684141
1,278354756;-1,387657665
1,068190431;-1,430284524
1,692999091;-0,300064294
0,992696254;-2,210679174
0,823302477;0,476451924
3,212021454;-2,736299829
1,131345129;-1,373155416
1,358135358;-0,887737771
0,611103088;-1,712648031
-0,282018426;-0,619994788
1,668784285;-2,572621053
1,014729632;0,049596317
2,261777726;-1,36822321
1,224189401;-1,571295145
1,873832009;-0,94470339
2,986002436;-0,49164653
0,813684812;-0,676999304
1,515554371;-0,319738839
1,405120415;-1,962754987
0,595197652;-2,125565344
2,009275855;-2,919772214
2,486028314;-1,29490972
-0,321716798;-1,053762595
-0,102148758;-1,834601257
2,027210662;-1,867615102
1,118872512;-0,230813608
1,868958756;-1,179835631
1,985999264;-1,025428658
0,436651027;-1,293183973
1,180385513;-0,592707283
1,983473905;1,629486602
0,773330978;-0,367821144
-1,882562687;-1,404118798
1,59959808;-0,523022753
0,317282326;-2,596746025
0,64601257;0,012655853
2,512155245;0,331832748
3,007239328;-2,387473408
0,224111566;0,161236082
0,614982755;0,88118465
2,028158714;-0,848316219
1,123445178;-0,203798097
1,182450828;-0,867801826
0,736929127;0,129656529
2,060826441;-1,600694725
0,479844365;-0,670152412
1,447923075;-2,423016182
0,756907895;-0,908263763
2,533266244;-1,910617901
0,630789545;-1,43336921
-0,245308359;-0,918301724
1,303436595;-1,776871923
0,795881167;-1,584251104
3,219185147;-1,977147375
0,361733354;-0,796241506
2,272333774;-2,732346292
-0,157787223;-0,78108218
0,391103587;0,398708476
0,532925045;-0,94979534
2,648022358;-2,201355233
0,622813284;-1,258008498
3,397200349;-1,937375095
5,8992306;0,803432655
7,386140938;1,195546638
8,83384876;0,106258983
6,182647597;2,227725444
6,95896721;1,107835131
7,601834669;1,728236236
6,174522338;1,158101191
6,435827843;1,764894098
7,089637417;1,06884573
6,657687802;0,537498729
7,04959801;0,916155721
7,895492875;0,545523438
8,462384113;0,204617966
9,055890913;1,315504255
10,30369815;1,98067032
6,333029102;1,7191834
7,129418222;1,722822339
6,253740447;1,111652881
5,86224848;0,505572871
6,435155032;1,775073277
9,821124662;2,91109095
5,435876549;2,544594196
7,139420398;0,118289842
8,067353847;0,942903162
8,297948426;1,056322754
7,352255961;2,167873086
7,396342793;2,525686125
7,88851736;2,386017307
3,611633366;1,418851516
7,875577605;2,986473934
6,4248832;1,95684383
5,729250891;0,035256583
5,430054455;1,706681126
7,196277734;0,721383504
4,868447679;0,801407443
4,163759739;0,526585906
5,531478828;2,995022952
6,678536113;0,623905957
7,626025696;1,416209789
8,407432462;0,729082176
6,610095135;0,688068534
6,828268242;0,270269379
6,744221063;0,440907257
6,155377918;0,882772492
6,857168143;0,238584208
7,6025844;1,929237495
9,748829789;0,389203021
6,328325878;1,807473652
6,010222376;3,494583687
5,909994131;1,140120567
7,844015232;2,603906876
7,954584682;1,645551964
6,874199899;1,095252539
6,513152173;3,376729764
8,30233023;1,90950311
5,890745472;-0,223215151
6,916073388;0,966398538
8,459880156;2,030937342
6,022106297;1,91722978
5,94979261;-0,625903427
6,597421032;0,657042798
7,900213264;0,666015
5,236356171;1,227837112
7,246789012;1,864392224
7,062779483;0,343209185
5,984318448;1,694433869
6,927367559;1,081844685
7,823537083;-0,560205542
6,040202762;2,057767862
5,064756744;1,192817943
9,203551889;0,423541442
6,721917521;0,934068329
5,775049824;0,541566175
8,253517821;2,211387948
6,385073359;0,819421995
5,266439701;0,772576565
6,028584293;2,485323053
6,680309357;0,652917895
6,098820509;2,093926017
8,393022702;0,14693724
7,824705536;0,672461476
7,817708551;0,643881832
8,783050016;2,005743427
7,46658727;1,253885412
6,113625947;1,110164095
8,681951079;0,44253908
7,727721358;1,554146104
7,131983091;-0,76039468
6,490653658;0,886022775
7,247638853;2,596048673
8,152867206;-0,542522879
6,622869146;0,763101551
5,84451213;-0,086380794
8,277277167;1,964002817
7,665559416;1,058571562
7,95080413;0,64814302
7,095377529;0,362421935
6,211229215;-0,464487742
7,784852514;2,165463115
6,089602875;1,774002849
4,064784852;5,167912521
5,065286389;5,743665003
5,040066489;7,306302943
3,109851864;6,75492249
5,756972714;6,404762314
4,026288388;5,030064432
5,05452938;3,622988466
4,810558224;4,663571399
5,365043369;6,470721223
5,006886569;4,358577876
3,117148772;5,849642322
3,343455225;4,531051849
3,864771863;4,118954361
5,319479784;4,907887712
3,881089184;4,267038462
4,676174429;6,887229744
2,380363721;7,085744221
5,356058653;4,885261271
3,173999422;4,628974615
3,674186079;5,147494569
5,13190033;6,033529739
6,323819996;4,355864439
3,891769803;5,277040086
2,78506594;6,637641253
4,144476649;3,815413098
3,793992574;5,389435071
3,334784659;7,368281034
5,280774327;4,884655637
3,24434245;4,643334427
3,722118287;4,774264554
3,532690184;6,947888645
4,224897975;7,093686181
4,918478981;4,197041749
1,492774245;6,344867235
4,797583893;4,399397987
6,193356291;4,880672895
5,381864724;6,333762247
3,048674741;4,838920697
5,775869845;4,653494227
3,091950193;5,488277129
3,452478744;4,193107368
2,52905906;6,189552157
3,060489174;6,025194243
3,906586926;6,303208599
4,808913564;6,562242561
3,54471317;5,951011176
4,104787782;5,873475206
4,907898017;6,458499287
6,507312913;5,432977912
6,285843038;5,897848683
4,051154682;5,826042709
4,654622687;7,557696665
5,05555871;6,049683428
4,880191075;4,423314727
5,285147876;6,743415005
5,277832622;6,346104762
4,002180754;6,124691023
4,42357813;4,155827851
3,518732832;2,977553794
6,746706847;5,845373981
4,17151933;4,116861454
5,044585778;4,625800295
4,225494657;5,96118233
3,791978831;4,564149869
5,897522112;7,69508493
4,980032963;5,785759045
4,619466543;5,931239408
5,008967424;5,510177933
3,255479475;7,044841244
3,716577318;4,844448048
5,204323236;6,328136104
2,221222911;6,029109997
6,016961479;5,517172031
3,822402049;5,492192631
3,801141736;5,358800571
4,659034431;6,178172805
3,555807527;6,264133289
4,319196935;6,151340477
3,541742571;4,395262209
1,489183388;5,501935802
5,292604387;6,664276809
3,057753756;3,91438431
3,557295923;4,398304731
5,025464389;5,560832763
3,636707381;4,56203008
4,295198965;4,465074628
5,720053345;6,116411721
5,770383437;3,964439762
3,965356311;6,657891369
5,12093456;4,310586617
4,393568526;4,729584192
6,075146503;6,060456513
2,047007806;6,561156364
3,829985069;4,694228752
3,755851535;6,100216563
4,572057408;5,924311891
4,804605615;5,873139902
6,631499995;5,45486974
4,483607863;5,171434851
5,11690814;6,341101843
3,117815589;6,546591308
4,310761664;6,643449355
3,834780387;5,146966307
5,487266441;5,394750214
3,56712663;5,120024834
2,370985315;4,821191201
4,356437346;5,272148874
5,793025619;4,774549878
2,153888805;6,754423754
3,507270843;5,554414357
4,684214762;5,979363773
3,105621528;5,195637906
5,546382369;6,179108665
5,88544951;6,490008732
4,221976854;4,587160274
3,992686457;4,262232459
4,757980011;6,985716172
4,378176279;5,399537113
2,870034594;4,014947778
2,627011202;5,231446127
4,719257212;7,238019153
4,303908205;4,61169927
4,862605892;5,261088629
4,192761592;5,632102985
3,097256454;5,978145461
3,08489285;4,864280751
4,119105101;5,43332209
5,111666292;7,064216754
5,890951658;6,047284994
3,977725665;5,431072857
5,241490531;5,020207738
3,770516753;7,0334274
3,557832697;6,545383059
2,771482657;6,687168854
5,282483608;3,133756665
5,481407357;5,356257706
4,121756241;4,522473451
2,16648958;3,741161292
5,113231492;3,965327068
5,325364889;5,855143417
5,430780849;5,876587067
2,124287511;6,244478731
5,487238939;6,417815887
4,174335574;4,562446968
4,735605397;4,374637533
4,73312054;6,792625924
4,45691415;6,202201484
2,905327679;5,131677964
3,919034707;7,376340257
5,25583423;4,838551325
5,040503446;5,204996335
6,266012328;3,680579337
3,440612763;5,148115695
4,078608401;5,114762727
5,446104708;5,515098346
4,771268376;5,562701743
4,744065007;7,189497486
3,670443438;4,728026891
4,071806585;3,365621044
4,885423086;8,1203633
5,562154908;6,149233869
5,571360879;5,63489527
3,781786897;5,817747603
5,195643439;5,122363748
4,119536064;5,300857642
3,739320033;5,042478822
4,191047935;4,869550936
5,395522071;4,947438358
4,305863604;5,318019532
3,044973702;4,035328724
4,48407077;3,729135423
3,198692748;5,784786993
3,573740564;6,121639164
5,180122035;7,03058352
4,411226053;4,75388788
5,014838342;3,88481055
6,56385493;4,774801713
5,248996251;5,888254973
3,715146295;4,756646528
5,089965499;4,404698265
4,94375402;5,265429816
4,903296507;4,440428168
5,033033206;6,619480517
6,097711317;5,152555832
4,519456285;5,770883616
3,771668785;7,170038404
4,030112633;4,283657379
4,739216823;6,035068189
4,005870071;4,443669989
5,540594707;3,794445125
5,384077785;5,424993639
6,164553474;4,412873137
3,93448067;5,822307333
3,376973424;4,225954053
2,023111571;5,870034084
3,959515987;7,56539001
4,857155192;6,340088624
3,461634495;6,1411971
3,869263045;6,50117892
3,204995005;4,845695027
4,919970054;5,0678432
4,244798118;4,703294231
4,333928865;6,451790561
4,182179965;6,621892464
3,398388501;7,159650703
5,730503163;6,476311935
5,094649298;5,789354548
5,169778445;5,820458615
4,178757563;6,472781477
5,694549364;5,42058278
5,107108567;6,292761371
4,701520837;5,741657209
4,420534644;6,127353246
4,368833245;5,560213539
3,750932616;4,673932817
6,41477275;5,108879524
4,066628079;4,455428609
4,602198265;4,876724795
4,142333457;3,549135279
4,508101647;6,910580537
3,424311279;5,873555128
5,426538197;5,578514147
4,753330655;6,171393972
3,929601788;6,072012834
4,260142205;6,54643044
3,707818278;6,327612008
4,111500409;5,75172087
4,261374152;5,627516206
5,705692826;6,867223067
4,836003361;6,904230197
3,051495743;4,010076456
3,523445343;3,991983555
4,903408287;6,59207732
3,541170578;4,830179742
4,558007832;4,915066987
5,250108032;4,59373241
4,700139497;4,462019396
4,406419033;5,237175386
2,732394299;6,345141571
5,078822975;5,556059512
4,437715321;5,679676118
4,491060242;6,307463206
5,798724725;5,382286447
5,160030714;4,237058454
4,384324132;6,205436726
4,191885876;6,129289594
2,875780596;4,626874861
4,818817767;7,547085856
4,628030283;4,397424477
3,960506823;6,321139802
4,675921537;6,023134096
4,839726039;5,865716451
4,336591014;4,836680425
3,757171341;5,145237625
3,800504597;5,608064433
3,647327323;6,031184203
4,884153094;6,413335523
3,469158253;6,020717067
4,856043574;5,289046944
4,095456149;5,60226685
3,931034783;5,401741439
5,114188229;5,622363367
5,457806703;5,692490757
4,262720993;5,188115352
5,43793915;4,054205692
4,420428994;3,951042531
5,091336898;5,285603213
2,588197003;5,44295179
7,064367167;5,866821441
3,814169701;5,195887775
5,829172959;6,443291706
4,199294089;4,628492485
2,580783415;6,650670044
4,477906906;6,896564219
4,728390057;5,237040087
3,934722753;6,862389208
3,990722215;5,95214968
3,862742756;6,298334515
3,498372376;5,40074022
3,629234057;4,678235625
2,6803366;6,155334318
3,707086117;5,139313057
3,806508153;4,872184249
3,035001654;4,792716886
4,259751927;4,517484272
5,083645818;5,93569003
5,948919274;5,250888103
4,539808241;6,569360692
4,683917304;5,390432356
3,700526438;4,943675634
3,775269495;6,087766131
4,423210195;6,41491611
4,031166104;5,930651355
5,821288816;6,353905613
2,874486393;4,29059481
3,993931867;3,323294706
4,063167768;5,582270754
2,680232549;3,815265473
4,24031978;4,676395252
5,593166053;5,683426918
0,1376239;8,767199728
2,023344569;9,569119886
0,105929078;8,821467193
0,536025494;8,792379027
0,330845223;9,566066809
0,385988578;7,8805202
0,130590364;8,542014033
0,0757865;9,988626144
0,336604276;8,244643694
1,410748004;7,6791685
1,492115453;8,651463869
-0,518737406;11,25804828
1,126155771;9,985553738
0,642123639;9,692444839
1,278381135;10,25047525
-0,475859255;9,290683724
-0,145304619;8,638039073
0,467629612;9,494488286
-0,479521927;10,02283301
-0,135099404;10,14926132
0,844048134;8,740251074
0,795287837;10,50272126
0,315510153;9,08910172
-0,14741765;8,505278816
-1,519667244;9,987050386
0,10790775;9,811803923
1,035784317;9,167428318
-1,054002894;10,41733523
-0,317063272;10,93870474
-1,066204445;9,378111951
2,098396023;9,932099918
-0,047655483;8,389501565
1,730225192;8,975237642
1,63632477;9,316968707
-0,622367904;9,497861564
-0,824556113;8,103653793
0,211618696;9,065780004
0,6556408;9,860349099
-1,921878085;8,293893718
0,456578861;7,05544653
0,467743358;9,898071374
-0,272416223;9,443833797
-0,413882695;10,00695823
0,770313664;9,541579038
-0,17969925;8,800872355
1,528357454;10,26331371
1,096128902;8,281301941
1,545295289;9,967942755
0,485866456;9,446392098
0,546306206;10,95108426
1,258024345;8,960484148
0,027460634;10,78397091
1,300849936;9,635241407
-1,457558723;10,37067905
0,908628675;8,907859162
0,223197609;9,783114744
0,216655775;9,100654085
-0,587283112;8,05959622
0,793415321;9,67410143
0,407769837;8,691178563
1,300914858;9,668004417
0,879235961;7,191772203
0,391022471;9,363128253
-0,579525086;10,52712825
-0,210584279;10,80751799
1,47115981;9,734657274
0,245581205;10,42791007
1,267266581;9,877184719
-0,825255181;11,11676144
-0,850130504;10,37892763
-0,477882774;10,76334856
0,91024024;8,794494423
1,033915699;9,09323979
0,212914126;9,593049228
0,213927692;11,04539685
0,616788695;8,552368828
-0,916530724;8,355033646
-0,021777548;9,950351452
0,936154161;8,971808085
0,515499404;8,546897493
